Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,time
3,9,6,5,6,1,1,4,6,0.0027763763336201563,2000-02-10
6,6,0,0,0,9,0,8,8,0.6458728507352264,2000-02-08
10,1,5,4,3,6,6,3,2,0.27312165726363624,2000-01-16
10,9,0,0,1,10,1,1,7,0.6350292433647541,2000-02-08
2,4,1,4,1,5,3,10,7,0.3055281222321844,2000-02-11
1,0,7,5,9,4,6,1,0,0.942749459287403,2000-01-16
2,4,10,5,8,2,7,8,2,0.5597771350984956,2000-02-08
1,5,2,5,2,2,9,5,6,0.3864564506150677,2000-01-07
9,0,3,10,3,9,5,9,7,0.7159590402512969,2000-02-13
0,9,5,5,8,2,7,4,10,0.3342689092311749,2000-02-06
5,2,5,0,10,10,8,9,2,0.7426125239539737,2000-01-10
4,0,0,0,5,1,9,5,7,0.4417704621290889,2000-01-14
4,0,10,2,1,10,8,4,7,0.05932967932987887,2000-01-24
7,1,4,1,6,10,6,0,3,0.24881657926809864,2000-02-04
2,1,8,4,7,6,2,0,5,0.3137675104591411,2000-02-01
5,7,3,7,4,2,0,3,7,0.22760696150360005,2000-02-03
9,2,7,0,9,8,10,8,4,0.08907950202228976,2000-02-06
5,0,5,0,1,5,6,6,8,0.6328664839384216,2000-02-20
3,0,4,1,9,6,7,8,8,0.7097875094604358,2000-01-28
7,6,2,2,8,0,2,5,10,0.9514830169861693,2000-02-20
3,6,5,2,4,3,2,10,4,0.25479672149199073,2000-02-20
0,6,0,0,9,10,2,1,8,0.34118936123440735,2000-01-30
8,9,8,9,3,1,10,10,9,0.7514689621578141,2000-01-17
6,0,8,5,9,3,7,5,8,0.7480105069092995,2000-02-07
9,3,10,5,1,6,6,0,4,0.8272194048173199,2000-02-11
8,6,2,5,6,4,2,2,0,0.6058202862455963,2000-01-20
1,9,10,4,8,3,3,6,8,0.12241182911221737,2000-02-19
0,7,2,7,1,9,8,7,6,0.0691734074384357,2000-01-23
1,3,10,7,8,6,4,6,5,0.8388652415816508,2000-02-14
5,5,4,8,6,5,10,5,5,0.5075789626757035,2000-01-17
10,6,5,5,0,8,4,10,3,0.876102561726405,2000-02-18
2,0,5,10,4,8,6,7,5,0.8568563100624405,2000-01-03
0,0,5,5,1,8,6,2,6,0.9443075020579212,2000-01-16
6,8,6,6,10,10,2,10,0,0.12537882543730794,2000-01-25
5,8,6,5,10,5,4,2,1,0.8980570913488553,2000-01-16
3,0,4,2,10,1,2,9,5,0.25152556478269206,2000-02-13
7,1,8,3,7,8,8,4,4,0.481087502487926,2000-01-17
9,10,5,2,1,2,2,5,8,0.9701989338080037,2000-02-16
4,3,2,4,8,9,0,9,2,0.34313544724482326,2000-02-19
4,0,3,7,4,8,7,3,4,0.6979466890844064,2000-01-15
0,1,1,2,10,1,0,6,4,0.05376070564952229,2000-02-18
5,2,9,9,9,5,7,10,9,0.9162628746736305,2000-01-31
1,6,9,7,2,8,2,3,8,0.49750794914589336,2000-02-10
8,1,10,8,1,2,9,9,6,0.34504621336303776,2000-02-07
4,3,3,3,9,3,7,1,10,0.6908326226064267,2000-01-16
1,1,3,5,8,4,10,10,4,0.5671291293995492,2000-02-17
6,0,10,3,7,4,10,4,9,0.0752442962845895,2000-02-13
10,5,10,2,10,0,10,4,6,0.2915574014694705,2000-02-06
0,2,3,3,0,2,1,2,2,0.3413894683584038,2000-01-01
2,1,4,10,3,10,7,10,5,0.47051966888660535,2000-01-12
9,8,6,6,5,1,10,8,3,0.30165501779865644,2000-02-10
10,3,7,2,3,8,0,2,4,0.6338325444185553,2000-02-07
2,0,10,6,7,0,7,1,4,0.6685328868240882,2000-01-18
4,9,2,9,8,6,0,8,7,0.4663478191972825,2000-01-29
3,4,3,0,0,4,7,5,10,0.8305197220679105,2000-02-16
9,6,8,1,6,7,10,8,0,0.7663416137693513,2000-02-12
3,7,0,4,0,4,9,5,7,0.6609093092564553,2000-02-03
2,1,2,6,0,8,4,0,7,0.7069832097487281,2000-01-29
1,9,10,5,0,5,3,1,10,0.7807531250167594,2000-02-13
4,8,3,1,4,7,7,7,8,0.9243151406760527,2000-01-05
2,9,4,6,3,9,5,6,5,0.5283489782425266,2000-01-26
5,9,8,7,9,7,0,5,2,0.6074028214479614,2000-01-01
2,6,5,8,1,10,9,2,0,0.2881086403190509,2000-01-16
7,5,10,3,7,3,5,7,2,0.6257569144509223,2000-01-13
10,9,6,8,4,10,5,10,8,0.3054153691324277,2000-02-11
7,1,6,4,0,2,1,5,1,0.12151446642551311,2000-02-06
5,0,3,3,1,3,7,7,0,0.6507090367809558,2000-01-19
10,1,6,2,10,3,10,7,4,0.1878209603184111,2000-02-14
5,0,4,8,4,0,2,7,0,0.5303194740692053,2000-01-11
8,1,5,9,2,8,0,6,5,0.09704025123448168,2000-01-16
0,2,8,8,5,2,4,6,9,0.8720998007558853,2000-02-04
0,5,0,7,1,6,1,9,5,0.17249564205182755,2000-01-18
7,4,10,0,4,1,0,7,7,0.14897803578708735,2000-01-17
10,3,4,6,9,2,7,3,2,0.6195571846795309,2000-01-30
10,2,5,5,7,4,2,1,6,0.6050918023728991,2000-01-04
5,4,0,8,5,6,2,6,0,0.24396795552013206,2000-01-05
2,6,0,4,8,2,0,3,3,0.8601685735237005,2000-01-07
5,8,1,10,2,1,2,0,7,0.4671137904331055,2000-02-08
0,1,9,9,2,7,5,8,7,0.2501952948017556,2000-01-15
6,9,5,5,9,7,3,10,3,0.06407976982022179,2000-01-29
5,0,4,3,9,8,5,3,0,0.24809096683628618,2000-02-06
8,3,2,7,5,3,8,4,9,0.13698128995434156,2000-02-18
4,6,8,5,7,0,10,0,9,0.8785022473306251,2000-01-29
2,10,7,9,2,7,7,8,1,0.17351307140256178,2000-01-27
0,5,6,7,1,10,7,2,8,0.40053507350981554,2000-01-24
9,0,4,6,8,5,3,10,2,0.4944589176282457,2000-01-12
5,6,2,1,1,0,6,8,8,0.7236651802662856,2000-01-22
7,5,8,5,2,8,7,10,5,0.17199432167293693,2000-01-30
7,5,5,8,2,2,2,3,10,0.7120793593248388,2000-02-01
4,9,10,10,7,0,5,9,1,0.22528773052908668,2000-02-18
7,9,1,4,1,1,2,10,10,0.11741349739306262,2000-01-11
10,0,8,10,4,5,10,10,10,0.5491814145910812,2000-02-18
0,3,4,0,2,4,10,9,5,0.1161731274638379,2000-02-07
2,7,10,9,9,5,1,0,2,0.8748596537134975,2000-01-16
3,3,7,1,1,9,7,9,1,0.9272064477277557,2000-01-17
4,0,10,5,5,3,0,7,10,0.8025685221501764,2000-01-21
8,10,0,9,10,4,2,1,10,0.7715247016350287,2000-01-01
6,1,10,9,8,10,3,10,1,0.12190482892153409,2000-01-26
9,2,2,10,5,4,1,2,9,0.7095750815686145,2000-02-06
6,8,5,1,2,8,7,0,8,0.3754302671023424,2000-01-21
10,5,7,7,6,3,8,8,6,0.062145843661564726,2000-02-12
4,4,0,1,10,10,4,9,6,0.926094591169583,2000-01-25
5,2,1,5,7,9,5,2,3,0.99395438850093,2000-02-16
10,10,10,5,5,8,9,9,7,0.7122360912999143,2000-02-18
6,2,4,5,5,9,8,5,4,0.6757141905399271,2000-01-31
4,5,0,4,8,0,9,7,9,0.6255750993582729,2000-02-09
4,6,0,5,0,7,6,9,5,0.9458375992104704,2000-02-10
8,1,10,5,3,8,10,0,8,0.7738872138870084,2000-02-03
8,0,10,2,8,1,0,5,2,0.8437644219171724,2000-01-06
6,3,7,4,1,3,10,3,7,0.25111422201020595,2000-01-08
8,9,3,8,6,5,6,6,2,0.07089057284570555,2000-01-27
5,6,7,2,6,4,3,0,7,0.01472904185503221,2000-01-03
9,1,1,9,0,3,5,7,1,0.03341325129544204,2000-01-29
6,10,5,9,5,8,1,5,2,0.732644008919848,2000-01-15
7,0,5,3,3,8,5,6,3,0.15142004535297282,2000-01-14
8,2,3,5,2,2,8,1,10,0.702541691494721,2000-01-04
3,6,2,5,10,2,1,4,5,0.08017503574544149,2000-01-02
10,4,9,2,1,5,0,7,10,0.8566127286000762,2000-01-30
5,9,5,7,6,1,7,8,8,0.12107182886149992,2000-02-14
4,9,2,9,1,4,2,8,2,0.3104533475116432,2000-01-27
4,6,2,9,5,3,3,10,4,0.48066556686752626,2000-02-08
1,5,0,6,10,8,0,2,9,0.10378735858594546,2000-01-11
10,7,7,5,9,8,10,0,5,0.3396751112214774,2000-01-29
5,8,7,7,6,3,0,10,3,0.9907029174412101,2000-01-05
10,6,2,5,1,8,6,8,3,0.9999466870211203,2000-01-17
8,8,6,4,9,10,2,1,6,0.010059199982314748,2000-01-09
5,9,6,5,5,8,7,5,6,0.13061948085693997,2000-02-19
4,5,2,1,5,1,7,0,5,0.167298404595416,2000-01-10
4,5,3,7,6,5,10,6,5,0.3075854374103748,2000-01-22
9,6,7,6,0,3,1,4,1,0.9520216651251444,2000-01-28
1,0,6,5,6,10,9,4,9,0.2936566580875618,2000-01-14
0,1,2,4,6,1,6,2,5,0.912656881010204,2000-01-13
4,7,6,5,5,6,0,5,10,0.7547654478547956,2000-02-12
9,4,7,0,7,5,7,7,3,0.6641816783777921,2000-01-28
0,8,0,5,1,10,3,5,6,0.5515606221429535,2000-01-10
8,7,5,10,4,3,2,2,0,0.8839863600381878,2000-02-13
9,5,5,3,7,2,4,8,1,0.8188342370529286,2000-02-07
5,9,6,0,1,0,6,7,4,0.510660718204332,2000-01-02
5,0,4,2,4,7,8,5,7,0.4867567561485381,2000-02-09
5,0,1,5,7,3,5,6,7,0.08462308774885241,2000-01-07
9,5,9,0,1,7,7,8,7,0.6822137011812188,2000-01-13
8,5,6,6,7,9,9,4,2,0.7521969803942787,2000-01-17
8,3,10,5,4,7,0,4,7,0.413674506503541,2000-01-01
5,4,6,3,5,1,7,10,1,0.9332117096992439,2000-01-21
4,2,5,5,3,7,8,5,9,0.7674373629405427,2000-01-25
3,3,0,1,5,9,5,1,10,0.3231736132855154,2000-01-06
0,6,2,9,2,4,6,2,0,0.43890423953316726,2000-01-31
4,9,1,10,6,7,2,2,1,0.9334976301497514,2000-01-14
6,9,5,8,3,3,6,9,8,0.44746156975802887,2000-01-05
6,5,9,10,9,3,5,2,4,0.2534037495460003,2000-01-30
9,9,8,5,6,5,8,0,7,0.7871783223081539,2000-02-19
10,8,6,1,2,9,10,8,5,0.8286929472866312,2000-01-20
0,4,5,0,6,0,5,6,4,0.6092880466000631,2000-02-15
6,7,6,8,10,1,0,4,2,0.07373209161947325,2000-01-29
5,10,9,9,0,0,9,9,9,0.7943841319329729,2000-02-15
5,9,3,9,1,1,1,8,10,0.8464112663123683,2000-01-10
3,10,2,9,2,5,0,9,3,0.2796859546798157,2000-01-30
6,10,6,9,3,8,3,1,5,0.1148975388019976,2000-02-01
10,5,9,8,8,10,4,0,7,0.7773597090853692,2000-01-13
9,10,8,9,4,9,8,10,3,0.7898655393121544,2000-01-29
2,5,6,1,9,6,5,6,4,0.052985837575027395,2000-01-21
2,10,1,3,0,1,5,0,6,0.7204032930673571,2000-01-09
4,3,2,3,0,7,9,10,3,0.6430649327384992,2000-01-19
0,6,3,8,1,0,3,4,10,0.8933045761911167,2000-02-06
8,7,9,5,5,3,4,10,6,0.6756671693464716,2000-02-13
9,7,3,7,7,2,6,3,2,0.9528356373544705,2000-01-25
10,5,6,0,8,6,10,6,7,0.8996131009363317,2000-01-29
4,7,3,10,9,9,6,4,1,0.03564116367457293,2000-02-12
0,4,8,6,6,4,1,10,3,0.36198126939991193,2000-01-28
5,0,0,3,2,0,9,4,6,0.9233430740559216,2000-01-17
7,6,9,5,3,7,10,4,4,0.1532605077703727,2000-01-25
7,8,3,7,4,5,5,1,0,0.13782389636144776,2000-01-12
3,1,3,3,0,9,5,4,8,0.3713617397241503,2000-02-05
10,1,0,5,8,1,10,7,4,0.9147356362129919,2000-02-04
1,2,0,5,4,8,3,3,1,0.7907266046551005,2000-01-25
7,6,6,0,0,9,5,8,10,0.586023534253857,2000-01-26
2,8,9,6,5,3,7,3,0,0.6760503282346214,2000-01-05
8,10,5,0,2,5,8,9,7,0.32814604401158176,2000-01-23
3,5,4,0,2,0,8,10,2,0.9399926427452343,2000-01-17
3,9,7,6,7,7,5,8,0,0.9604699658896415,2000-02-11
9,3,0,5,8,8,2,1,2,0.07395116139560132,2000-01-31
3,5,5,2,8,3,6,5,0,0.3548787757288495,2000-01-24
6,9,1,5,4,3,6,10,2,0.05895626764416029,2000-02-05
3,0,2,0,0,2,4,1,10,0.6825100448801319,2000-01-04
6,2,2,0,3,10,0,5,5,0.698207802515172,2000-01-04
5,2,5,5,3,7,8,10,0,0.7374978475176533,2000-01-02
1,10,2,10,10,7,1,10,7,0.9551073956702871,2000-01-12
5,3,4,1,9,9,6,7,9,0.21298837531198833,2000-01-01
4,4,8,9,4,4,5,8,4,0.064652690251085,2000-01-07
2,0,8,0,3,7,0,4,10,0.41430095948790635,2000-01-10
8,4,8,4,2,6,3,9,1,0.5979014789810541,2000-02-14
1,7,1,6,10,9,4,10,10,0.013266015507228057,2000-02-10
0,8,0,5,9,10,10,2,3,0.8066559902815219,2000-01-17
9,0,5,1,7,2,2,6,6,0.23494841843211767,2000-01-15
8,0,2,9,8,7,4,10,2,0.006296708984666943,2000-01-30
5,10,1,7,8,0,2,0,5,0.8373789731905256,2000-02-11
3,9,5,9,9,5,8,2,10,0.5874462200083769,2000-01-03
5,3,5,4,9,3,2,7,6,0.10477305801090486,2000-01-27
2,7,3,9,7,3,9,10,8,0.8187064066667558,2000-02-03
6,4,8,7,2,9,3,4,9,0.14857506201224224,2000-01-06
0,6,0,8,9,9,7,4,1,0.5450359439316573,2000-01-25
0,8,2,1,6,4,1,1,9,0.1980400602619523,2000-02-07
9,0,10,4,3,9,10,10,10,0.009790979099948527,2000-02-17
0,8,3,0,1,9,8,4,0,0.9488027133310086,2000-01-26
9,6,3,2,0,5,2,7,0,0.5915767107660698,2000-01-01
9,5,7,9,4,8,8,5,8,0.5092704372669317,2000-01-28
2,0,4,2,5,4,9,9,5,0.888092511405934,2000-02-08
3,6,4,8,1,7,3,3,6,0.16642105159444798,2000-01-21
0,2,0,8,2,9,3,7,7,0.31052090027523904,2000-01-21
2,1,9,8,4,5,5,1,4,0.4543166508987614,2000-02-05
1,8,0,5,2,5,1,0,6,0.393832851226281,2000-02-17
8,0,3,8,9,7,7,0,3,0.6919224424393228,2000-01-04
2,4,1,1,3,4,3,4,10,0.8458710008243125,2000-01-30
1,9,8,8,3,0,1,3,10,0.3626135168376253,2000-01-14
4,6,4,7,2,5,6,2,6,0.16584344148067065,2000-01-23
4,4,5,3,10,0,5,5,8,0.18159183067224294,2000-01-19
4,6,5,7,0,10,6,7,9,0.3768997420872676,2000-01-03
6,8,3,10,4,10,2,10,2,0.7103459322903104,2000-01-16
6,6,6,2,9,10,2,5,4,0.14800424071854135,2000-02-06
3,1,6,7,1,0,8,2,0,0.5484080889311427,2000-01-13
3,0,3,3,0,6,9,8,0,0.3507607494875179,2000-01-29
0,4,5,3,5,0,7,4,3,0.22283859173123066,2000-02-20
10,9,10,5,4,1,8,10,10,0.8357703606630901,2000-01-16
4,10,1,10,1,7,0,4,2,0.8250321194203012,2000-02-04
10,5,2,9,5,6,2,10,5,0.9090593514906556,2000-01-18
10,5,5,7,6,9,9,10,5,0.5047200560767828,2000-01-06
3,9,4,8,1,8,8,9,7,0.6664882151372514,2000-01-10
2,2,2,2,0,9,1,5,1,0.5919047927536814,2000-01-03
5,7,9,5,9,7,6,2,5,0.13165088603424635,2000-01-30
6,6,2,7,6,1,0,3,5,0.7549925612462928,2000-02-07
3,9,9,6,9,8,8,10,1,0.8918103598062962,2000-02-07
9,6,5,7,0,5,4,0,0,0.3582749065358828,2000-01-20
1,0,5,8,2,0,0,9,4,0.13375819797813315,2000-01-01
5,10,3,0,6,4,6,3,2,0.6242114634034808,2000-02-01
1,10,0,6,6,7,3,10,7,0.8800683502149932,2000-02-10
5,9,10,7,8,0,8,5,4,0.29189234524760843,2000-01-02
3,3,1,4,0,9,2,1,10,0.13682797868013474,2000-02-18
7,2,2,7,6,8,0,2,7,0.9496928947647892,2000-01-07
10,2,9,1,5,9,2,7,3,0.999038167792852,2000-02-15
4,2,8,7,7,1,0,7,5,0.3261645655542168,2000-01-19
0,0,2,2,4,10,10,10,10,0.48572827412028874,2000-01-13
2,2,4,1,0,6,9,4,7,0.12338689947834836,2000-02-09
1,4,9,4,7,2,0,8,9,0.030633726710595832,2000-01-18
4,1,5,8,0,4,6,10,10,0.8267317429610378,2000-01-12
6,10,9,7,0,0,1,2,6,0.09523488356330412,2000-01-27
3,6,10,1,4,10,7,0,10,0.26871715203161417,2000-01-08
10,1,3,6,6,6,0,1,7,0.11282987863717653,2000-01-19
10,5,6,1,3,3,8,7,9,0.14756852146617772,2000-01-07
7,4,7,9,4,3,8,10,6,0.08682140986983289,2000-01-19
4,2,10,4,5,7,4,7,1,0.30519766121257264,2000-01-27
2,4,2,4,0,8,3,4,0,0.8067715487433241,2000-01-16
8,8,1,5,0,0,6,3,2,0.3117487078843857,2000-02-01
9,7,2,2,2,4,5,5,3,0.021050198056180358,2000-02-15
4,5,1,6,0,2,5,3,0,0.4891145781648233,2000-01-04
6,2,9,4,10,6,7,8,4,0.866524377269944,2000-01-03
2,3,1,3,7,0,6,1,2,0.35557493000505025,2000-02-17
8,2,1,10,1,5,1,2,4,0.12040454552676605,2000-01-03
5,5,9,3,4,5,2,4,9,0.836037932208382,2000-01-02
4,3,10,2,1,4,2,8,5,0.31590255815846,2000-02-18
4,5,10,1,8,5,8,8,8,0.5048424051010292,2000-01-15
6,3,9,1,3,3,2,10,6,0.7772965675612217,2000-01-17
6,9,6,6,10,9,1,5,9,0.4917824259852762,2000-01-14
5,6,0,6,0,5,5,7,8,0.5271823996229275,2000-01-12
3,8,8,7,8,4,10,8,1,0.13450228511962803,2000-02-15
5,5,5,1,3,1,3,1,10,0.14660807420573607,2000-01-11
8,2,7,2,8,3,4,2,4,0.3783598510003041,2000-01-29
4,5,10,10,9,2,10,10,1,0.6554504203705472,2000-01-11
10,5,10,1,7,6,9,3,10,0.77154244099522,2000-01-21
4,3,10,10,5,6,9,3,4,0.7497134719301533,2000-02-14
9,5,5,6,5,10,9,3,5,0.08350839459160964,2000-02-10
0,4,10,9,7,1,7,1,6,0.4480452428611632,2000-02-14
1,1,10,9,9,6,5,0,2,0.9434896453692452,2000-02-08
5,7,0,10,5,4,3,1,4,0.6567043916581339,2000-01-16
5,3,8,4,8,9,3,4,5,0.2305237525146101,2000-01-18
6,5,9,9,5,10,2,5,9,0.8228745002981626,2000-02-20
5,2,5,3,9,0,9,4,0,0.9538720297236664,2000-01-07
3,0,2,6,10,7,3,9,7,0.5405452487887276,2000-02-16
2,3,3,4,7,2,7,4,3,0.3410233829621958,2000-01-26
9,6,9,1,5,1,8,1,7,0.5760790916280764,2000-01-05
6,9,8,1,8,8,2,8,3,0.7141781345616881,2000-02-03
8,2,8,3,3,0,10,6,3,0.2761163148702217,2000-01-11
2,7,10,2,4,7,9,5,0,0.04964262561285515,2000-01-29
5,4,9,3,5,0,10,3,2,0.7953091263285034,2000-02-14
8,3,1,8,6,0,4,1,6,0.22896225465462827,2000-01-03
10,5,9,0,9,7,4,1,6,0.9934798019710279,2000-02-10
10,2,1,9,5,5,9,2,0,0.3360261984734033,2000-01-04
5,4,6,1,10,8,9,9,8,0.5594240717441028,2000-01-02
4,9,6,0,6,7,4,7,0,0.8632807771111638,2000-01-11
4,0,4,5,2,0,5,9,9,0.053380603925660575,2000-01-10
8,8,0,7,8,5,9,3,8,0.3465419695107609,2000-02-15
6,6,4,9,7,3,5,5,2,0.09145097409978964,2000-01-12
5,10,1,0,5,2,3,6,4,0.4862706269581102,2000-02-16
8,7,6,7,5,2,3,0,0,0.9872091329786608,2000-01-08
2,8,2,8,4,2,8,9,3,0.2948820029084568,2000-01-14
2,8,3,6,7,9,10,10,1,0.10798774882079443,2000-02-03
8,8,0,7,4,6,10,5,4,0.5223703061419233,2000-01-16
8,3,6,3,0,5,8,7,7,0.47125048751167853,2000-01-16
10,7,8,0,6,10,8,6,2,0.19566867081745465,2000-01-31
7,7,9,1,0,2,4,3,4,0.08448216995940316,2000-01-02
5,3,5,5,2,8,4,3,5,0.08900281810469701,2000-01-25
6,8,5,8,1,1,1,1,7,0.5986608359724442,2000-01-07
4,10,5,10,2,8,1,6,3,0.908697312682119,2000-01-31
5,9,8,8,1,0,8,1,5,0.35808636457021714,2000-01-03
2,9,1,7,10,3,2,3,1,0.4707856821495491,2000-01-27
0,4,2,7,8,7,5,6,7,0.8188710454641054,2000-01-26
10,9,10,4,10,1,6,3,5,0.09742957304968403,2000-02-04
3,3,3,9,3,10,4,4,9,0.4053937538262882,2000-01-25
6,8,7,10,2,8,8,8,2,0.7458646854688873,2000-01-04
7,2,6,2,3,9,2,4,9,0.5481333482183908,2000-02-06
2,2,2,9,2,8,2,6,4,0.6343375880492911,2000-02-04
4,0,0,5,9,1,9,4,7,0.763660054856123,2000-01-22
5,3,4,5,6,0,0,7,7,0.9902585995190186,2000-01-26
2,0,5,4,8,9,2,9,4,0.202767791944796,2000-01-05
2,10,10,1,7,2,6,7,0,0.03737865433292753,2000-02-04
1,0,4,2,4,10,0,6,10,0.20744975904950524,2000-01-18
0,1,6,6,5,8,0,6,4,0.7114564164158215,2000-01-14
6,0,7,0,7,5,7,9,4,0.0781090052690423,2000-01-26
4,3,8,7,4,1,9,4,9,0.8397835790323435,2000-01-08
6,2,7,3,10,7,3,6,4,0.7440308705284897,2000-01-03
2,5,6,7,3,0,5,1,4,0.37831806975381643,2000-02-19
10,9,0,9,6,2,4,5,4,0.7648804091337239,2000-02-18
6,7,0,5,6,10,9,3,10,0.9578769351787915,2000-02-12
6,9,1,10,5,5,9,1,7,0.2100528911925824,2000-02-11
9,0,5,3,10,5,4,1,9,0.9835959615685343,2000-01-20
5,7,6,10,4,2,0,4,3,0.7719071673597357,2000-01-11
0,4,5,2,1,1,8,8,9,0.9180788535264761,2000-02-10
3,1,5,10,2,4,2,6,1,0.1630326115557862,2000-01-15
10,2,5,8,8,2,2,4,10,0.09556902341768725,2000-01-01
8,10,10,7,1,3,2,1,0,0.6543904795117298,2000-01-06
6,2,0,0,9,10,2,0,8,0.5635934104615811,2000-01-02
6,7,7,10,3,8,7,10,7,0.16742953664896776,2000-01-13
5,3,6,2,9,2,2,3,5,0.6922102790368597,2000-01-26
2,10,9,8,8,10,3,0,7,0.24795301662501545,2000-01-15
5,1,1,0,6,5,4,4,3,0.08085764870654266,2000-01-29
2,4,4,5,7,10,1,0,9,0.8804412331033612,2000-01-23
1,4,2,1,10,0,7,0,1,0.9232507671756003,2000-01-22
5,6,8,5,10,1,7,9,0,0.9139101134578521,2000-01-14
8,3,5,4,0,3,8,1,4,0.17770991688231041,2000-02-07
9,7,0,3,3,9,8,7,3,0.03933251283960859,2000-01-28
10,6,10,6,5,10,3,8,6,0.4839208363564639,2000-02-11
6,2,9,5,4,6,4,2,3,0.38414020091911927,2000-01-28
4,7,1,8,3,7,2,9,0,0.20325371566033335,2000-01-26
4,7,7,7,6,10,9,8,5,0.8052536848079644,2000-01-03
0,9,0,5,3,4,0,0,10,0.41541404534168735,2000-01-10
1,4,2,6,0,10,1,3,5,0.14871752372265035,2000-01-27
2,7,0,5,1,7,5,0,2,0.19555345784594402,2000-02-01
1,5,1,5,8,2,1,9,9,0.7293371181433367,2000-02-03
8,4,6,1,1,5,1,2,6,0.6528542163923561,2000-02-11
8,1,3,0,8,3,5,4,2,0.29302019926911416,2000-01-13
1,8,0,4,9,10,4,5,7,0.2906968461232806,2000-02-05
10,9,6,10,5,5,8,10,5,0.4627591164607142,2000-02-14
6,7,10,10,4,8,9,2,2,0.808935970955244,2000-02-02
10,0,0,5,2,3,6,4,9,0.5891378494086389,2000-01-19
7,10,4,3,6,5,2,6,9,0.4284897926518234,2000-01-07
6,4,5,7,1,4,8,3,10,0.1437184422057548,2000-01-19
6,1,5,10,7,3,3,8,7,0.4192104104816857,2000-02-08
3,8,7,4,1,5,8,2,2,0.9094253011869707,2000-02-20
4,8,2,10,4,5,10,3,4,0.16159455353635988,2000-01-24
9,2,0,6,2,3,8,3,3,0.8812834944933712,2000-02-08
8,6,7,0,10,6,3,1,9,0.5580466258885703,2000-02-17
8,5,5,7,8,2,7,6,5,0.9859629460639677,2000-01-25
9,3,5,10,2,5,9,3,5,0.5800431793287444,2000-02-02
10,10,6,10,6,9,8,10,8,0.5401017591717762,2000-01-26
9,2,3,7,6,10,1,7,5,0.9248722908462019,2000-01-16
1,2,0,3,5,1,6,9,5,0.6827734603731186,2000-01-02
1,9,3,6,1,1,0,3,2,0.3978385176615511,2000-02-06
6,8,0,10,4,10,10,0,8,0.050776556974242215,2000-01-14
2,9,4,8,8,1,8,6,8,0.9562641444513204,2000-02-11
10,0,9,0,6,1,9,2,3,0.05654217665580108,2000-01-24
0,10,2,10,3,7,5,7,7,0.9537812381043539,2000-02-04
0,5,4,8,5,5,10,0,5,0.9237729828865737,2000-01-31
3,0,2,4,9,5,5,5,10,0.8007746390291206,2000-02-19
8,3,10,10,1,10,2,5,4,0.154354852670473,2000-01-30
5,8,0,10,4,7,6,0,3,0.9179254113520067,2000-01-18
10,5,7,1,10,3,2,0,5,0.8661947993280603,2000-01-01
0,1,6,4,3,4,0,1,0,0.7819146012867468,2000-02-01
10,0,8,5,8,5,8,0,0,0.812910947428415,2000-01-02
0,7,4,5,6,1,1,2,4,0.6275963608426354,2000-01-19
8,8,6,9,3,4,8,7,0,0.09125379394744404,2000-01-12
2,2,10,3,5,0,5,5,10,0.9833879047952678,2000-01-24
1,9,5,2,0,1,4,4,1,0.5573732762701022,2000-02-08
8,9,8,9,9,9,3,9,7,0.3968004220641236,2000-01-28
1,10,2,7,5,0,7,7,5,0.8864194697989297,2000-02-02
0,1,1,10,9,8,8,2,6,0.8860681018418286,2000-02-01
5,7,3,0,3,10,6,0,7,0.11182569449382651,2000-01-03
6,3,6,1,0,10,6,10,5,0.07801715688394695,2000-01-22
0,3,0,10,1,4,9,5,5,0.5860907022843164,2000-01-02
1,5,1,3,7,3,5,1,3,0.22140281747869384,2000-01-02
1,1,4,8,6,4,6,0,9,0.8663191174260244,2000-02-20
0,6,9,0,2,3,10,6,1,0.07336643256408693,2000-02-19
7,2,9,2,6,10,2,3,1,0.5931119097977384,2000-02-08
8,2,10,8,4,10,4,1,9,0.3972165352286843,2000-01-02
5,1,2,6,6,7,4,9,1,0.7899959905039803,2000-02-03
5,8,4,7,10,10,6,4,3,0.07681796925694584,2000-02-16
4,3,0,3,3,0,3,9,1,0.8089865075984525,2000-01-26
7,0,7,10,2,10,9,4,7,0.7530963818617527,2000-01-16
2,3,4,0,9,2,1,7,4,0.6245899564799865,2000-01-27
10,1,6,1,4,7,3,2,7,0.3895269926068686,2000-02-15
8,0,6,1,8,4,10,9,8,0.4094434057424091,2000-01-28
9,8,1,7,7,10,2,3,0,0.0552751142293304,2000-01-11
5,0,6,8,1,1,10,3,2,0.679279025570574,2000-02-08
3,10,3,7,8,6,1,3,3,0.7790199241018213,2000-02-17
5,6,1,6,9,3,10,8,0,0.9137661263009675,2000-02-15
4,3,3,6,7,3,3,8,5,0.05588627639715993,2000-02-02
0,7,4,5,7,8,8,10,8,0.36843096032425204,2000-01-30
10,8,9,1,8,4,5,4,2,0.4610687656343597,2000-02-09
8,9,3,0,6,10,3,10,2,0.29674848811482124,2000-01-14
7,6,8,6,5,9,1,1,10,0.12696129778331733,2000-02-01
9,2,8,0,1,9,4,4,7,0.5353611809673593,2000-01-25
3,6,8,1,8,8,1,5,8,0.5415586520288301,2000-02-16
3,9,0,3,8,9,5,4,9,0.38873431406201353,2000-01-25
